psp,txn_id,order_id,operation_type,engine_status,engine_at,provider_ref,provider_type,provider_status,provider_at,currency,engine_amount,provider_amount,engine_in_period,provider_in_period,engine_usd,provider_usd,cause,diff_usd,cause_bucket
google_play,TXN-107013,ORD-507013,SALE,settled,2026-06-12 18:07:35,2026-06-12 18:07:35 sub_monthly,Charge,Charge,2026-06-12 18:07:35,MXN,129.00,129.00,true,true,7.14,7.14,matched,0.00,matched
google_play,TXN-107717,ORD-507717,SALE,settled,2026-06-12 18:03:16,2026-06-12 18:03:16 sub_monthly,Charge,Charge,2026-06-12 18:03:16,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107668,ORD-507668,SALE,settled,2026-06-12 18:20:49,2026-06-12 18:20:49 sub_annual,Charge,Charge,2026-06-12 18:20:49,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107638,ORD-507638,SALE,settled,2026-06-12 19:29:12,2026-06-12 19:29:12 sub_annual,Charge,Charge,2026-06-12 19:29:12,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107132,ORD-507132,SALE,settled,2026-06-12 19:52:37,2026-06-12 19:52:37 sub_monthly,Charge,Charge,2026-06-12 19:52:37,MXN,129.00,129.00,true,true,7.14,7.14,matched,0.00,matched
google_play,TXN-107673,ORD-507673,SALE,settled,2026-06-13 08:10:56,2026-06-13 08:10:56 sub_monthly,Charge,Charge,2026-06-13 08:10:56,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107423,ORD-507423,SALE,settled,2026-06-13 08:37:54,2026-06-13 08:37:54 sub_annual,Charge,Charge,2026-06-13 08:37:54,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107053,ORD-507053,SALE,settled,2026-06-13 08:08:44,2026-06-13 08:08:44 sub_monthly,Charge,Charge,2026-06-13 08:08:44,BRL,34.90,34.90,true,true,6.45,6.45,matched,0.00,matched
google_play,TXN-107359,ORD-507359,SALE,settled,2026-06-13 09:51:28,2026-06-13 09:51:28 sub_annual,Charge,Charge,2026-06-13 09:51:28,EUR,59.99,59.99,true,true,65.23,65.23,matched,0.00,matched
google_play,TXN-107628,ORD-507628,SALE,settled,2026-06-13 08:56:55,2026-06-13 08:56:55 sub_annual,Charge,Charge,2026-06-13 08:56:55,EUR,59.99,59.99,true,true,65.23,65.23,matched,0.00,matched
google_play,TXN-107099,ORD-507099,SALE,settled,2026-06-13 10:25:35,2026-06-13 10:25:35 sub_quarterly,Charge,Charge,2026-06-13 10:25:35,EUR,24.99,24.99,true,true,27.17,27.17,matched,0.00,matched
google_play,TXN-107248,ORD-507248,SALE,settled,2026-06-13 11:47:09,2026-06-13 11:47:09 sub_annual,Charge,Charge,2026-06-13 11:47:09,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107304,ORD-507304,SALE,settled,2026-06-13 11:35:49,2026-06-13 11:35:49 sub_quarterly,Charge,Charge,2026-06-13 11:35:49,MXN,329.00,329.00,true,true,18.20,18.20,matched,0.00,matched
google_play,TXN-107693,ORD-507693,SALE,settled,2026-06-13 10:35:44,2026-06-13 10:35:44 sub_monthly,Charge,Charge,2026-06-13 10:35:44,EUR,9.99,9.99,true,true,10.86,10.86,matched,0.00,matched
google_play,TXN-107477,ORD-507477,SALE,settled,2026-06-13 12:35:01,2026-06-13 12:35:01 sub_monthly,Charge,Charge,2026-06-13 12:35:01,MXN,129.00,129.00,true,true,7.14,7.14,matched,0.00,matched
google_play,TXN-107463,ORD-507463,SALE,settled,2026-06-13 13:33:42,2026-06-13 13:33:42 sub_monthly,Charge,Charge,2026-06-13 13:33:42,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107226,ORD-507226,SALE,settled,2026-06-13 14:15:53,2026-06-13 14:15:53 sub_annual,Charge,Charge,2026-06-13 14:15:53,EUR,59.99,59.99,true,true,65.23,65.23,matched,0.00,matched
google_play,TXN-107164,ORD-507164,SALE,settled,2026-06-13 13:12:09,2026-06-13 13:12:09 sub_monthly,Charge,Charge,2026-06-13 13:12:09,BRL,34.90,34.90,true,true,6.45,6.45,matched,0.00,matched
google_play,TXN-107277,ORD-507277,SALE,settled,2026-06-13 13:55:59,2026-06-13 13:55:59 sub_monthly,Charge,Charge,2026-06-13 13:55:59,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107475,ORD-507475,SALE,settled,2026-06-13 13:38:40,2026-06-13 13:38:40 coach_addon,Charge,Charge,2026-06-13 13:38:40,GBP,4.49,4.49,true,true,5.81,5.81,matched,0.00,matched
google_play,TXN-107676,ORD-507676,SALE,settled,2026-06-13 13:54:52,2026-06-13 13:54:52 sub_monthly,Charge,Charge,2026-06-13 13:54:52,BRL,34.90,34.90,true,true,6.45,6.45,matched,0.00,matched
google_play,TXN-107400,ORD-507400,SALE,settled,2026-06-13 14:16:50,2026-06-13 14:16:50 sub_monthly,Charge,Charge,2026-06-13 14:16:50,BRL,34.90,34.90,true,true,6.45,6.45,matched,0.00,matched
google_play,TXN-107686,ORD-507686,SALE,settled,2026-06-13 14:02:05,2026-06-13 14:02:05 sub_annual,Charge,Charge,2026-06-13 14:02:05,EUR,59.99,59.99,true,true,65.23,65.23,matched,0.00,matched
google_play,TXN-107245,ORD-507245,SALE,settled,2026-06-13 14:43:42,2026-06-13 14:43:42 sub_annual,Charge,Charge,2026-06-13 14:43:42,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107028,ORD-507028,SALE,settled,2026-06-13 15:50:09,2026-06-13 15:50:09 sub_monthly,Charge,Charge,2026-06-13 15:50:09,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107536,ORD-507536,SALE,settled,2026-06-13 16:44:17,2026-06-13 16:44:17 sub_quarterly,Charge,Charge,2026-06-13 16:44:17,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
google_play,TXN-107554,ORD-507554,SALE,settled,2026-06-13 18:21:54,2026-06-13 18:21:54 sub_quarterly,Charge,Charge,2026-06-13 18:21:54,BRL,89.90,89.90,true,true,16.62,16.62,matched,0.00,matched
google_play,TXN-107352,ORD-507352,SALE,settled,2026-06-13 17:14:35,2026-06-13 17:14:35 sub_annual,Charge,Charge,2026-06-13 17:14:35,EUR,59.99,59.99,true,true,65.23,65.23,matched,0.00,matched
google_play,TXN-107551,ORD-507551,SALE,settled,2026-06-13 17:42:50,2026-06-13 17:42:50 sub_monthly,Charge,Charge,2026-06-13 17:42:50,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-106998,ORD-506998,SALE,settled,2026-06-13 18:55:24,2026-06-13 18:55:24 sub_quarterly,Charge,Charge,2026-06-13 18:55:24,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
google_play,TXN-107415,ORD-507415,SALE,settled,2026-06-13 19:21:55,2026-06-13 19:21:55 sub_annual,Charge,Charge,2026-06-13 19:21:55,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107316,ORD-507316,SALE,settled,2026-06-14 07:54:57,2026-06-14 07:54:57 sub_annual,Charge,Charge,2026-06-14 07:54:57,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107567,ORD-507567,SALE,settled,2026-06-14 08:58:42,2026-06-14 08:58:42 sub_monthly,Charge,Charge,2026-06-14 08:58:42,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107345,ORD-507345,SALE,settled,2026-06-14 11:53:15,2026-06-14 11:53:15 coach_addon,Charge,Charge,2026-06-14 11:53:15,EUR,4.99,4.99,true,true,5.43,5.43,matched,0.00,matched
google_play,TXN-107275,ORD-507275,SALE,settled,2026-06-14 12:23:29,2026-06-14 12:23:29 sub_monthly,Charge,Charge,2026-06-14 12:23:29,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107336,ORD-507336,SALE,settled,2026-06-14 13:01:42,2026-06-14 13:01:42 sub_monthly,Charge,Charge,2026-06-14 13:01:42,BRL,34.90,34.90,true,true,6.45,6.45,matched,0.00,matched
google_play,TXN-107508,ORD-507508,SALE,settled,2026-06-14 13:24:57,2026-06-14 13:24:57 sub_quarterly,Charge,Charge,2026-06-14 13:24:57,EUR,24.99,24.99,true,true,27.17,27.17,matched,0.00,matched
google_play,TXN-107728,ORD-507728,SALE,settled,2026-06-14 14:42:56,2026-06-14 14:42:56 sub_monthly,Charge,Charge,2026-06-14 14:42:56,MXN,129.00,129.00,true,true,7.14,7.14,matched,0.00,matched
google_play,TXN-107272,ORD-507272,SALE,settled,2026-06-14 14:43:03,2026-06-14 14:43:03 sub_quarterly,Charge,Charge,2026-06-14 14:43:03,MXN,329.00,329.00,true,true,18.20,18.20,matched,0.00,matched
google_play,TXN-107398,ORD-507398,SALE,settled,2026-06-14 14:48:54,2026-06-14 14:48:54 sub_monthly,Charge,Charge,2026-06-14 14:48:54,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107119,ORD-507119,SALE,settled,2026-06-14 14:42:06,2026-06-14 14:42:06 sub_monthly,Charge,Charge,2026-06-14 14:42:06,BRL,34.90,34.90,true,true,6.45,6.45,matched,0.00,matched
google_play,TXN-107593,ORD-507593,SALE,settled,2026-06-14 15:57:20,2026-06-14 15:57:20 sub_quarterly,Charge,Charge,2026-06-14 15:57:20,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
google_play,TXN-107470,ORD-507470,SALE,settled,2026-06-14 15:54:04,2026-06-14 15:54:04 sub_monthly,Charge,Charge,2026-06-14 15:54:04,GBP,8.99,8.99,true,true,11.62,11.62,matched,0.00,matched
google_play,TXN-107519,ORD-507519,SALE,settled,2026-06-14 15:58:11,2026-06-14 15:58:11 sub_quarterly,Charge,Charge,2026-06-14 15:58:11,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
google_play,TXN-107175,ORD-507175,SALE,settled,2026-06-14 16:27:26,2026-06-14 16:27:26 coach_addon,Charge,Charge,2026-06-14 16:27:26,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
google_play,TXN-107142,ORD-507142,SALE,settled,2026-06-14 16:41:38,2026-06-14 16:41:38 sub_monthly,Charge,Charge,2026-06-14 16:41:38,GBP,8.99,8.99,true,true,11.62,11.62,matched,0.00,matched
google_play,TXN-107170,ORD-507170,SALE,settled,2026-06-14 17:04:20,2026-06-14 17:04:20 sub_annual,Charge,Charge,2026-06-14 17:04:20,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107616,ORD-507616,SALE,settled,2026-06-14 18:39:23,2026-06-14 18:39:23 sub_annual,Charge,Charge,2026-06-14 18:39:23,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107070,ORD-507070,SALE,settled,2026-06-14 19:02:47,2026-06-14 19:02:47 sub_monthly,Charge,Charge,2026-06-14 19:02:47,GBP,8.99,8.99,true,true,11.62,11.62,matched,0.00,matched
google_play,TXN-107658,ORD-507658,SALE,settled,2026-06-14 19:31:38,2026-06-14 19:31:38 sub_monthly,Charge,Charge,2026-06-14 19:31:38,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107683,ORD-507683,SALE,settled,2026-06-14 20:16:12,2026-06-14 20:16:12 sub_monthly,Charge,Charge,2026-06-14 20:16:12,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107512,ORD-507512,SALE,settled,2026-06-14 19:16:00,2026-06-14 19:16:00 sub_monthly,Charge,Charge,2026-06-14 19:16:00,GBP,8.99,8.99,true,true,11.62,11.62,matched,0.00,matched
google_play,TXN-107211,ORD-507211,SALE,settled,2026-06-15 09:03:26,2026-06-15 09:03:26 sub_monthly,Charge,Charge,2026-06-15 09:03:26,BRL,34.90,34.90,true,true,6.46,6.46,matched,0.00,matched
google_play,TXN-107114,ORD-507114,SALE,settled,2026-06-15 09:54:31,2026-06-15 09:54:31 sub_annual,Charge,Charge,2026-06-15 09:54:31,EUR,59.99,59.99,true,true,65.10,65.10,matched,0.00,matched
google_play,TXN-107473,ORD-507473,SALE,settled,2026-06-15 09:53:17,2026-06-15 09:53:17 sub_monthly,Charge,Charge,2026-06-15 09:53:17,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107032,ORD-507032,SALE,settled,2026-06-15 10:18:43,2026-06-15 10:18:43 sub_monthly,Charge,Charge,2026-06-15 10:18:43,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107144,ORD-507144,SALE,settled,2026-06-15 10:17:13,2026-06-15 10:17:13 sub_quarterly,Charge,Charge,2026-06-15 10:17:13,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
google_play,TXN-107459,ORD-507459,SALE,settled,2026-06-15 12:36:49,2026-06-15 12:36:49 sub_monthly,Charge,Charge,2026-06-15 12:36:49,GBP,8.99,8.99,true,true,11.61,11.61,matched,0.00,matched
google_play,TXN-107237,ORD-507237,SALE,settled,2026-06-15 12:14:00,2026-06-15 12:14:00 coach_addon,Charge,Charge,2026-06-15 12:14:00,BRL,16.90,16.90,true,true,3.13,3.13,matched,0.00,matched
google_play,TXN-107025,ORD-507025,SALE,settled,2026-06-15 11:27:22,2026-06-15 11:27:22 sub_annual,Charge,Charge,2026-06-15 11:27:22,EUR,59.99,59.99,true,true,65.10,65.10,matched,0.00,matched
google_play,TXN-107018,ORD-507018,SALE,settled,2026-06-15 14:35:17,2026-06-15 14:35:17 coach_addon,Charge,Charge,2026-06-15 14:35:17,EUR,4.99,4.99,true,true,5.41,5.41,matched,0.00,matched
google_play,TXN-107343,ORD-507343,SALE,settled,2026-06-15 14:39:55,2026-06-15 14:39:55 sub_monthly,Charge,Charge,2026-06-15 14:39:55,EUR,9.99,9.99,true,true,10.84,10.84,matched,0.00,matched
google_play,TXN-107482,ORD-507482,SALE,settled,2026-06-15 15:14:40,2026-06-15 15:14:40 sub_annual,Charge,Charge,2026-06-15 15:14:40,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107199,ORD-507199,SALE,settled,2026-06-15 15:48:55,2026-06-15 15:48:55 sub_monthly,Charge,Charge,2026-06-15 15:48:55,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107704,ORD-507704,SALE,settled,2026-06-15 17:28:30,2026-06-15 17:28:30 sub_monthly,Charge,Charge,2026-06-15 17:28:30,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107484,ORD-507484,SALE,settled,2026-06-15 16:30:23,2026-06-15 16:30:23 sub_annual,Charge,Charge,2026-06-15 16:30:23,BRL,199.90,199.90,true,true,36.98,36.98,matched,0.00,matched
google_play,TXN-107521,ORD-507521,SALE,settled,2026-06-15 16:28:14,2026-06-15 16:28:14 coach_addon,Charge,Charge,2026-06-15 16:28:14,EUR,4.99,4.99,true,true,5.41,5.41,matched,0.00,matched
google_play,TXN-107938,ORD-507363,REFUND,settled,2026-06-15 17:11:03,2026-06-15 17:11:03 sub_monthly,Charge refund,Charge refund,2026-06-15 17:11:03,EUR,9.99,9.99,true,true,-10.84,-10.84,matched,0.00,matched
google_play,TXN-107509,ORD-507509,SALE,settled,2026-06-15 18:13:45,2026-06-15 18:13:45 sub_annual,Charge,Charge,2026-06-15 18:13:45,GBP,54.99,54.99,true,true,71.01,71.01,matched,0.00,matched
google_play,TXN-107684,ORD-507684,SALE,settled,2026-06-15 18:45:51,2026-06-15 18:45:51 sub_monthly,Charge,Charge,2026-06-15 18:45:51,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107506,ORD-507506,SALE,settled,2026-06-15 18:59:41,2026-06-15 18:59:41 sub_quarterly,Charge,Charge,2026-06-15 18:59:41,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
google_play,TXN-107163,ORD-507163,SALE,settled,2026-06-15 18:32:22,2026-06-15 18:32:22 sub_annual,Charge,Charge,2026-06-15 18:32:22,GBP,54.99,54.99,true,true,71.01,71.01,matched,0.00,matched
google_play,TXN-107549,ORD-507549,SALE,settled,2026-06-15 19:07:40,2026-06-15 19:07:40 sub_quarterly,Charge,Charge,2026-06-15 19:07:40,BRL,89.90,89.90,true,true,16.63,16.63,matched,0.00,matched
google_play,TXN-107609,ORD-507609,SALE,settled,2026-06-15 18:58:55,2026-06-15 18:58:55 sub_quarterly,Charge,Charge,2026-06-15 18:58:55,GBP,21.99,21.99,true,true,28.39,28.39,matched,0.00,matched
google_play,TXN-107465,ORD-507465,SALE,settled,2026-06-15 18:53:25,2026-06-15 18:53:25 sub_quarterly,Charge,Charge,2026-06-15 18:53:25,GBP,21.99,21.99,true,true,28.39,28.39,matched,0.00,matched
google_play,TXN-107254,ORD-507254,SALE,settled,2026-06-15 19:59:41,2026-06-15 19:59:41 sub_annual,Charge,Charge,2026-06-15 19:59:41,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107258,ORD-507258,SALE,settled,2026-06-16 08:46:01,2026-06-16 08:46:01 sub_monthly,Charge,Charge,2026-06-16 08:46:01,EUR,9.99,9.99,true,true,10.86,10.86,matched,0.00,matched
google_play,TXN-107447,ORD-507447,SALE,settled,2026-06-16 08:47:48,2026-06-16 08:47:48 sub_monthly,Charge,Charge,2026-06-16 08:47:48,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107252,ORD-507252,SALE,settled,2026-06-16 08:28:42,2026-06-16 08:28:42 sub_quarterly,Charge,Charge,2026-06-16 08:28:42,EUR,24.99,24.99,true,true,27.15,27.15,matched,0.00,matched
google_play,TXN-107030,ORD-507030,SALE,settled,2026-06-16 08:22:17,2026-06-16 08:22:17 sub_quarterly,Charge,Charge,2026-06-16 08:22:17,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
google_play,TXN-107577,ORD-507577,SALE,settled,2026-06-16 10:14:13,2026-06-16 10:14:13 coach_addon,Charge,Charge,2026-06-16 10:14:13,BRL,16.90,16.90,true,true,3.12,3.12,matched,0.00,matched
google_play,TXN-107669,ORD-507669,SALE,settled,2026-06-16 09:11:10,2026-06-16 09:11:10 sub_quarterly,Charge,Charge,2026-06-16 09:11:10,MXN,329.00,329.00,true,true,18.17,18.17,matched,0.00,matched
google_play,TXN-107660,ORD-507660,SALE,settled,2026-06-16 09:47:17,2026-06-16 09:47:17 sub_monthly,Charge,Charge,2026-06-16 09:47:17,MXN,129.00,129.00,true,true,7.13,7.13,matched,0.00,matched
google_play,TXN-107685,ORD-507685,SALE,settled,2026-06-16 10:40:31,2026-06-16 10:40:31 sub_quarterly,Charge,Charge,2026-06-16 10:40:31,BRL,89.90,89.90,true,true,16.60,16.60,matched,0.00,matched
google_play,TXN-107012,ORD-507012,SALE,settled,2026-06-16 10:34:38,2026-06-16 10:34:38 sub_monthly,Charge,Charge,2026-06-16 10:34:38,EUR,9.99,9.99,true,true,10.86,10.86,matched,0.00,matched
google_play,TXN-107389,ORD-507389,SALE,settled,2026-06-16 10:45:03,2026-06-16 10:45:03 coach_addon,Charge,Charge,2026-06-16 10:45:03,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
google_play,TXN-107730,ORD-507730,SALE,settled,2026-06-16 11:21:39,2026-06-16 11:21:39 sub_monthly,Charge,Charge,2026-06-16 11:21:39,EUR,9.99,9.99,true,true,10.86,10.86,matched,0.00,matched
google_play,TXN-107412,ORD-507412,SALE,settled,2026-06-16 09:47:20,2026-06-16 09:47:20 sub_monthly,Charge,Charge,2026-06-16 09:47:20,EUR,9.99,9.99,true,true,10.86,10.86,matched,0.00,matched
google_play,TXN-107468,ORD-507468,SALE,settled,2026-06-16 10:23:37,2026-06-16 10:23:37 sub_quarterly,Charge,Charge,2026-06-16 10:23:37,EUR,24.99,24.99,true,true,27.15,27.15,matched,0.00,matched
google_play,TXN-107260,ORD-507260,SALE,settled,2026-06-16 10:16:58,2026-06-16 10:16:58 sub_quarterly,Charge,Charge,2026-06-16 10:16:58,BRL,89.90,89.90,true,true,16.60,16.60,matched,0.00,matched
google_play,TXN-107701,ORD-507701,SALE,settled,2026-06-16 10:22:23,2026-06-16 10:22:23 sub_quarterly,Charge,Charge,2026-06-16 10:22:23,BRL,89.90,89.90,true,true,16.60,16.60,matched,0.00,matched
google_play,TXN-107591,ORD-507591,SALE,settled,2026-06-16 11:05:44,2026-06-16 11:05:44 sub_monthly,Charge,Charge,2026-06-16 11:05:44,BRL,34.90,34.90,true,true,6.45,6.45,matched,0.00,matched
google_play,TXN-107478,ORD-507478,SALE,settled,2026-06-16 11:26:36,2026-06-16 11:26:36 sub_monthly,Charge,Charge,2026-06-16 11:26:36,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107680,ORD-507680,SALE,settled,2026-06-16 12:22:54,2026-06-16 12:22:54 sub_monthly,Charge,Charge,2026-06-16 12:22:54,EUR,9.99,9.99,true,true,10.86,10.86,matched,0.00,matched
google_play,TXN-107652,ORD-507652,SALE,settled,2026-06-16 12:54:04,2026-06-16 12:54:04 sub_monthly,Charge,Charge,2026-06-16 12:54:04,EUR,9.99,9.99,true,true,10.86,10.86,matched,0.00,matched
google_play,TXN-107688,ORD-507688,SALE,settled,2026-06-16 13:01:59,2026-06-16 13:01:59 sub_annual,Charge,Charge,2026-06-16 13:01:59,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107154,ORD-507154,SALE,settled,2026-06-16 16:07:46,2026-06-16 16:07:46 sub_monthly,Charge,Charge,2026-06-16 16:07:46,GBP,8.99,8.99,true,true,11.59,11.59,matched,0.00,matched
google_play,TXN-107323,ORD-507323,SALE,settled,2026-06-16 16:09:39,2026-06-16 16:09:39 sub_monthly,Charge,Charge,2026-06-16 16:09:39,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107402,ORD-507402,SALE,settled,2026-06-16 16:40:04,2026-06-16 16:40:04 sub_annual,Charge,Charge,2026-06-16 16:40:04,MXN,799.00,799.00,true,true,44.13,44.13,matched,0.00,matched
google_play,TXN-107241,ORD-507241,SALE,settled,2026-06-16 18:19:48,2026-06-16 18:19:48 sub_monthly,Charge,Charge,2026-06-16 18:19:48,MXN,129.00,129.00,true,true,7.13,7.13,matched,0.00,matched
google_play,TXN-107121,ORD-507121,SALE,settled,2026-06-16 19:50:35,2026-06-16 19:50:35 coach_addon,Charge,Charge,2026-06-16 19:50:35,GBP,4.49,4.49,true,true,5.79,5.79,matched,0.00,matched
google_play,TXN-107334,ORD-507334,SALE,settled,2026-06-17 08:10:29,2026-06-17 08:10:29 sub_quarterly,Charge,Charge,2026-06-17 08:10:29,BRL,89.90,89.90,true,true,16.61,16.61,matched,0.00,matched
google_play,TXN-107006,ORD-507006,SALE,settled,2026-06-17 09:24:37,2026-06-17 09:24:37 sub_annual,Charge,Charge,2026-06-17 09:24:37,BRL,199.90,199.90,true,true,36.93,36.93,matched,0.00,matched
google_play,TXN-107346,ORD-507346,SALE,settled,2026-06-17 10:05:31,2026-06-17 10:05:31 sub_monthly,Charge,Charge,2026-06-17 10:05:31,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107974,ORD-507800,SALE,settled,2026-06-17 09:21:00,2026-06-17 09:21:00 sub_monthly,Charge,Charge,2026-06-17 09:21:00,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107471,ORD-507471,SALE,settled,2026-06-17 11:41:07,2026-06-17 11:41:07 sub_quarterly,Charge,Charge,2026-06-17 11:41:07,GBP,21.99,21.99,true,true,28.41,28.41,matched,0.00,matched
google_play,TXN-107975,ORD-507801,SALE,settled,2026-06-17 11:13:00,2026-06-17 11:13:00 sub_monthly,Charge,Charge,2026-06-17 11:13:00,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107038,ORD-507038,SALE,settled,2026-06-17 12:43:46,2026-06-17 12:43:46 sub_monthly,Charge,Charge,2026-06-17 12:43:46,BRL,34.90,34.90,true,true,6.45,6.45,matched,0.00,matched
google_play,TXN-107976,ORD-507802,SALE,settled,2026-06-17 11:49:00,2026-06-17 11:49:00 sub_monthly,Charge,Charge,2026-06-17 11:49:00,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107058,ORD-507058,SALE,settled,2026-06-17 11:36:59,2026-06-17 11:36:59 sub_annual,Charge,Charge,2026-06-17 11:36:59,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
google_play,TXN-107259,ORD-507259,SALE,settled,2026-06-17 12:37:46,2026-06-17 12:37:46 coach_addon,Charge,Charge,2026-06-17 12:37:46,BRL,16.90,16.90,true,true,3.12,3.12,matched,0.00,matched
google_play,TXN-107292,ORD-507292,SALE,settled,2026-06-17 13:16:15,2026-06-17 13:16:15 sub_monthly,Charge,Charge,2026-06-17 13:16:15,GBP,8.99,8.99,true,true,11.61,11.61,matched,0.00,matched
google_play,TXN-107977,ORD-507803,SALE,settled,2026-06-17 13:46:00,2026-06-17 13:46:00 sub_monthly,Charge,Charge,2026-06-17 13:46:00,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107208,ORD-507208,SALE,settled,2026-06-17 13:24:56,2026-06-17 13:24:56 sub_monthly,Charge,Charge,2026-06-17 13:24:56,EUR,9.99,9.99,true,true,10.87,10.87,matched,0.00,matched
google_play,TXN-107978,ORD-507804,SALE,settled,2026-06-17 14:30:00,2026-06-17 14:30:00 sub_monthly,Charge,Charge,2026-06-17 14:30:00,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107118,ORD-507118,SALE,settled,2026-06-17 14:12:37,2026-06-17 14:12:37 sub_monthly,Charge,Charge,2026-06-17 14:12:37,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107979,ORD-507805,SALE,settled,2026-06-17 14:20:00,2026-06-17 14:20:00 sub_monthly,Charge,Charge,2026-06-17 14:20:00,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107141,ORD-507141,SALE,settled,2026-06-17 15:35:36,2026-06-17 15:35:36 sub_monthly,Charge,Charge,2026-06-17 15:35:36,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
google_play,TXN-107518,ORD-507518,SALE,settled,2026-06-17 16:19:31,2026-06-17 16:19:31 sub_monthly,Charge,Charge,2026-06-17 16:19:31,MXN,129.00,129.00,true,true,7.14,7.14,matched,0.00,matched
google_play,TXN-107362,ORD-507362,SALE,settled,2026-06-17 17:32:48,2026-06-17 17:32:48 coach_addon,Charge,Charge,2026-06-17 17:32:48,EUR,4.99,4.99,true,true,5.43,5.43,matched,0.00,matched
google_play,TXN-106984,ORD-506984,SALE,settled,2026-06-17 16:36:16,2026-06-17 16:36:16 sub_quarterly,Charge,Charge,2026-06-17 16:36:16,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
google_play,TXN-107092,ORD-507092,SALE,settled,2026-06-17 18:07:02,2026-06-17 18:07:02 sub_quarterly,Charge,Charge,2026-06-17 18:07:02,EUR,24.99,24.99,true,true,27.18,27.18,matched,0.00,matched
google_play,TXN-107636,ORD-507636,SALE,settled,2026-06-17 17:11:09,2026-06-17 17:11:09 sub_annual,Charge,Charge,2026-06-17 17:11:09,EUR,59.99,59.99,true,true,65.26,65.26,matched,0.00,matched
