psp,txn_id,order_id,operation_type,provider_ref,currency,cause,corrected_from,engine_usd,provider_usd,corrected_usd,correction_usd
adyen,TXN-104846,ORD-504846,SALE,8620000000000896,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-105155,ORD-505155,SALE,8620000000001205,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104536,ORD-504536,SALE,8620000000000586,GBP,matched,engine,28.43,28.43,28.43,0.00
adyen,TXN-104590,ORD-504590,SALE,8620000000000640,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105633,ORD-505633,SALE,8620000000001683,EUR,matched,engine,5.44,5.44,5.44,0.00
adyen,TXN-107967,ORD-507793,SALE,8620000000001786,GBP,amount_mismatch,provider,28.43,14.22,14.22,-14.21
adyen,TXN-105553,ORD-505553,SALE,8620000000001603,EUR,matched,engine,5.44,5.44,5.44,0.00
adyen,TXN-105397,ORD-505397,SALE,8620000000001447,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104913,ORD-504913,SALE,8620000000000963,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105390,ORD-505390,SALE,8620000000001440,GBP,matched,engine,5.81,5.81,5.81,0.00
adyen,TXN-105606,ORD-505606,SALE,8620000000001656,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104878,ORD-504878,SALE,8620000000000928,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-103981,ORD-503981,SALE,8620000000000031,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105212,ORD-505212,SALE,8620000000001262,USD,matched,engine,59.99,59.99,59.99,0.00
adyen,TXN-105126,ORD-505126,SALE,8620000000001176,USD,matched,engine,59.99,59.99,59.99,0.00
adyen,TXN-105227,ORD-505227,SALE,8620000000001277,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105647,ORD-505647,SALE,8620000000001697,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-104288,ORD-504288,SALE,8620000000000338,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105198,ORD-505198,SALE,8620000000001248,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105179,ORD-505179,SALE,8620000000001229,EUR,matched,engine,27.23,27.23,27.23,0.00
adyen,TXN-104415,ORD-504415,SALE,8620000000000465,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-104010,ORD-504010,SALE,8620000000000060,GBP,matched,engine,71.10,71.10,71.10,0.00
adyen,TXN-104017,ORD-504017,SALE,8620000000000067,EUR,matched,engine,27.23,27.23,27.23,0.00
adyen,TXN-104128,ORD-504128,SALE,8620000000000178,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105344,ORD-505344,SALE,8620000000001394,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-105345,ORD-505345,SALE,8620000000001395,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105081,ORD-505081,SALE,8620000000001131,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105025,ORD-505025,SALE,8620000000001075,USD,matched,engine,4.99,4.99,4.99,0.00
adyen,TXN-107893,ORD-504852,REFUND,8620000000000902,EUR,matched,engine,-65.36,-65.36,-65.36,0.00
adyen,TXN-104052,ORD-504052,SALE,8620000000000102,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104206,ORD-504206,SALE,8620000000000256,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105516,ORD-505516,SALE,8620000000001566,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104705,ORD-504705,SALE,8620000000000755,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104271,ORD-504271,SALE,8620000000000321,GBP,matched,engine,5.81,5.81,5.81,0.00
adyen,TXN-105011,ORD-505011,SALE,8620000000001061,EUR,matched,engine,65.36,65.36,65.36,0.00
adyen,TXN-105607,ORD-505607,SALE,8620000000001657,GBP,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104280,ORD-504280,SALE,8620000000000330,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104814,ORD-504814,SALE,8620000000000864,EUR,matched,engine,27.23,27.23,27.23,0.00
adyen,TXN-104423,ORD-504423,SALE,8620000000000473,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105362,ORD-505362,SALE,8620000000001412,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104926,ORD-504926,SALE,8620000000000976,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-104640,ORD-504640,SALE,8620000000000690,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105319,ORD-505319,SALE,8620000000001369,EUR,matched,engine,65.36,65.36,65.36,0.00
adyen,TXN-104092,ORD-504092,SALE,8620000000000142,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-105445,ORD-505445,SALE,8620000000001495,GBP,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104309,ORD-504309,SALE,8620000000000359,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104030,ORD-504030,SALE,8620000000000080,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104399,ORD-504399,SALE,8620000000000449,EUR,matched,engine,27.22,27.22,27.22,0.00
adyen,TXN-105108,ORD-505108,SALE,8620000000001158,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104417,ORD-504417,SALE,8620000000000467,GBP,matched,engine,28.52,28.52,28.52,0.00
adyen,TXN-105518,ORD-505518,SALE,8620000000001568,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105253,ORD-505253,SALE,8620000000001303,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-105552,ORD-505552,SALE,8620000000001602,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105004,ORD-505004,SALE,8620000000001054,GBP,matched,engine,28.52,28.52,28.52,0.00
adyen,TXN-104301,ORD-504301,SALE,8620000000000351,GBP,matched,engine,11.66,11.66,11.66,0.00
adyen,TXN-105215,ORD-505215,SALE,8620000000001265,EUR,matched,engine,65.35,65.35,65.35,0.00
adyen,TXN-105460,ORD-505460,SALE,8620000000001510,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105097,ORD-505097,SALE,8620000000001147,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104717,ORD-504717,SALE,8620000000000767,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-103999,ORD-503999,SALE,8620000000000049,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105624,ORD-505624,SALE,8620000000001674,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104204,ORD-504204,SALE,8620000000000254,EUR,matched,engine,5.44,5.44,5.44,0.00
adyen,TXN-104592,ORD-504592,SALE,8620000000000642,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105271,ORD-505271,SALE,8620000000001321,EUR,matched,engine,27.22,27.22,27.22,0.00
adyen,TXN-105259,ORD-505259,SALE,8620000000001309,EUR,matched,engine,27.22,27.22,27.22,0.00
adyen,TXN-104964,ORD-504964,SALE,8620000000001014,EUR,matched,engine,65.35,65.35,65.35,0.00
adyen,TXN-104654,ORD-504654,SALE,8620000000000704,EUR,matched,engine,5.44,5.44,5.44,0.00
adyen,TXN-105649,ORD-505649,SALE,8620000000001699,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-103967,ORD-503967,SALE,8620000000000017,GBP,matched,engine,11.66,11.66,11.66,0.00
adyen,TXN-105443,ORD-505443,SALE,8620000000001493,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104688,ORD-504688,SALE,8620000000000738,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104731,ORD-504731,SALE,8620000000000781,EUR,matched,engine,5.44,5.44,5.44,0.00
adyen,TXN-105639,ORD-505639,SALE,8620000000001689,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-105547,ORD-505547,SALE,8620000000001597,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104472,ORD-504472,SALE,8620000000000522,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104002,ORD-504002,SALE,8620000000000052,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-107902,ORD-505313,REFUND,8620000000001363,USD,matched,engine,-24.99,-24.99,-24.99,0.00
adyen,TXN-104414,ORD-504414,SALE,8620000000000464,EUR,matched,engine,27.22,27.22,27.22,0.00
adyen,TXN-104652,ORD-504652,SALE,8620000000000702,GBP,matched,engine,71.31,71.31,71.31,0.00
adyen,TXN-104646,ORD-504646,SALE,8620000000000696,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105496,ORD-505496,SALE,8620000000001546,EUR,matched,engine,65.35,65.35,65.35,0.00
adyen,TXN-105407,ORD-505407,SALE,8620000000001457,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105264,ORD-505264,SALE,8620000000001314,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104561,ORD-504561,SALE,8620000000000611,EUR,matched,engine,65.35,65.35,65.35,0.00
adyen,TXN-104653,ORD-504653,SALE,8620000000000703,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105085,ORD-505085,SALE,8620000000001135,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104349,ORD-504349,SALE,8620000000000399,EUR,matched,engine,65.35,65.35,65.35,0.00
adyen,TXN-104861,ORD-504861,SALE,8620000000000911,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105432,ORD-505432,SALE,8620000000001482,EUR,matched,engine,5.44,5.44,5.44,0.00
adyen,TXN-104300,ORD-504300,SALE,8620000000000350,GBP,matched,engine,71.31,71.31,71.31,0.00
adyen,TXN-104723,ORD-504723,SALE,8620000000000773,GBP,matched,engine,11.66,11.66,11.66,0.00
adyen,TXN-104385,ORD-504385,SALE,8620000000000435,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105472,ORD-505472,SALE,8620000000001522,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104467,ORD-504467,SALE,8620000000000517,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104931,ORD-504931,SALE,8620000000000981,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104269,ORD-504269,SALE,8620000000000319,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105353,ORD-505353,SALE,8620000000001403,GBP,matched,engine,28.52,28.52,28.52,0.00
adyen,TXN-104437,ORD-504437,SALE,8620000000000487,USD,matched,engine,4.99,4.99,4.99,0.00
adyen,TXN-104296,ORD-504296,SALE,8620000000000346,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105477,ORD-505477,SALE,8620000000001527,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-105125,ORD-505125,SALE,8620000000001175,EUR,matched,engine,65.35,65.35,65.35,0.00
adyen,TXN-104993,ORD-504993,SALE,8620000000001043,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-104984,ORD-504984,SALE,8620000000001034,EUR,matched,engine,10.88,10.88,10.88,0.00
adyen,TXN-105254,ORD-505254,SALE,8620000000001304,EUR,matched,engine,27.22,27.22,27.22,0.00
adyen,TXN-104951,ORD-504951,SALE,8620000000001001,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-104480,ORD-504480,SALE,8620000000000530,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104691,ORD-504691,SALE,8620000000000741,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-105423,ORD-505423,SALE,8620000000001473,EUR,matched,engine,65.21,65.21,65.21,0.00
adyen,TXN-105203,ORD-505203,SALE,8620000000001253,EUR,matched,engine,65.21,65.21,65.21,0.00
adyen,TXN-105151,ORD-505151,SALE,8620000000001201,EUR,matched,engine,65.21,65.21,65.21,0.00
adyen,TXN-105464,ORD-505464,SALE,8620000000001514,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105233,ORD-505233,SALE,8620000000001283,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104194,ORD-504194,SALE,8620000000000244,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105560,ORD-505560,SALE,8620000000001610,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104462,ORD-504462,SALE,8620000000000512,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105106,ORD-505106,SALE,8620000000001156,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105549,ORD-505549,SALE,8620000000001599,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104792,ORD-504792,SALE,8620000000000842,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104660,ORD-504660,SALE,8620000000000710,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-104633,ORD-504633,SALE,8620000000000683,EUR,matched,engine,27.16,27.16,27.16,0.00
adyen,TXN-104497,ORD-504497,SALE,8620000000000547,EUR,matched,engine,27.16,27.16,27.16,0.00
adyen,TXN-104286,ORD-504286,SALE,8620000000000336,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104137,ORD-504137,SALE,8620000000000187,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-105594,ORD-505594,SALE,8620000000001644,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104125,ORD-504125,SALE,8620000000000175,USD,matched,engine,59.99,59.99,59.99,0.00
adyen,TXN-104841,ORD-504841,SALE,8620000000000891,EUR,matched,engine,65.21,65.21,65.21,0.00
adyen,TXN-105300,ORD-505300,SALE,8620000000001350,USD,matched,engine,59.99,59.99,59.99,0.00
adyen,TXN-104122,ORD-504122,SALE,8620000000000172,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105357,ORD-505357,SALE,8620000000001407,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-104733,ORD-504733,SALE,8620000000000783,GBP,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104933,ORD-504933,SALE,8620000000000983,USD,matched,engine,59.99,59.99,59.99,0.00
adyen,TXN-105123,ORD-505123,SALE,8620000000001173,EUR,matched,engine,5.42,5.42,5.42,0.00
adyen,TXN-104500,ORD-504500,SALE,8620000000000550,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-105238,ORD-505238,SALE,8620000000001288,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104416,ORD-504416,SALE,8620000000000466,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105592,ORD-505592,SALE,8620000000001642,USD,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104477,ORD-504477,SALE,8620000000000527,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104248,ORD-504248,SALE,8620000000000298,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104961,ORD-504961,SALE,8620000000001011,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104367,ORD-504367,SALE,8620000000000417,EUR,matched,engine,5.42,5.42,5.42,0.00
adyen,TXN-105569,ORD-505569,SALE,8620000000001619,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105314,ORD-505314,SALE,8620000000001364,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-105210,ORD-505210,SALE,8620000000001260,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105504,ORD-505504,SALE,8620000000001554,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-104891,ORD-504891,SALE,8620000000000941,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105223,ORD-505223,SALE,8620000000001273,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105650,ORD-505650,SALE,8620000000001700,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-104473,ORD-504473,SALE,8620000000000523,EUR,matched,engine,27.16,27.16,27.16,0.00
adyen,TXN-104900,ORD-504900,SALE,8620000000000950,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104736,ORD-504736,SALE,8620000000000786,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105535,ORD-505535,SALE,8620000000001585,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104567,ORD-504567,SALE,8620000000000617,EUR,matched,engine,5.42,5.42,5.42,0.00
adyen,TXN-105304,ORD-505304,SALE,8620000000001354,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-105481,ORD-505481,SALE,8620000000001531,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105585,ORD-505585,SALE,8620000000001635,GBP,matched,engine,11.62,11.62,11.62,0.00
adyen,TXN-104851,ORD-504851,SALE,8620000000000901,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104425,ORD-504425,SALE,8620000000000475,EUR,matched,engine,65.21,65.21,65.21,0.00
adyen,TXN-104943,ORD-504943,SALE,8620000000000993,GBP,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104585,ORD-504585,SALE,8620000000000635,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-105374,ORD-505374,SALE,8620000000001424,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-103979,ORD-503979,SALE,8620000000000029,EUR,matched,engine,10.86,10.86,10.86,0.00
adyen,TXN-104373,ORD-504373,SALE,8620000000000423,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-105075,ORD-505075,SALE,8620000000001125,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-105190,ORD-505190,SALE,8620000000001240,EUR,matched,engine,27.09,27.09,27.09,0.00
adyen,TXN-105034,ORD-505034,SALE,8620000000001084,GBP,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-105047,ORD-505047,SALE,8620000000001097,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104012,ORD-504012,SALE,8620000000000062,EUR,matched,engine,27.09,27.09,27.09,0.00
adyen,TXN-104115,ORD-504115,SALE,8620000000000165,GBP,matched,engine,11.67,11.67,11.67,0.00
adyen,TXN-104236,ORD-504236,SALE,8620000000000286,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104461,ORD-504461,SALE,8620000000000511,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104100,ORD-504100,SALE,8620000000000150,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104278,ORD-504278,SALE,8620000000000328,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104761,ORD-504761,SALE,8620000000000811,GBP,matched,engine,11.67,11.67,11.67,0.00
adyen,TXN-105007,ORD-505007,SALE,8620000000001057,EUR,matched,engine,27.09,27.09,27.09,0.00
adyen,TXN-105379,ORD-505379,SALE,8620000000001429,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104773,ORD-504773,SALE,8620000000000823,GBP,matched,engine,28.54,28.54,28.54,0.00
adyen,TXN-104631,ORD-504631,SALE,8620000000000681,EUR,matched,engine,27.09,27.09,27.09,0.00
adyen,TXN-105188,ORD-505188,SALE,8620000000001238,EUR,matched,engine,65.02,65.02,65.02,0.00
adyen,TXN-104728,ORD-504728,SALE,8620000000000778,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-103975,ORD-503975,SALE,8620000000000025,USD,matched,engine,59.99,59.99,59.99,0.00
adyen,TXN-104073,ORD-504073,SALE,8620000000000123,EUR,matched,engine,65.02,65.02,65.02,0.00
adyen,TXN-105162,ORD-505162,SALE,8620000000001212,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104114,ORD-504114,SALE,8620000000000164,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-105611,ORD-505611,SALE,8620000000001661,EUR,matched,engine,65.02,65.02,65.02,0.00
adyen,TXN-107879,ORD-504260,REFUND,8620000000000310,EUR,matched,engine,-10.83,-10.83,-10.83,0.00
adyen,TXN-105299,ORD-505299,SALE,8620000000001349,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105003,ORD-505003,SALE,8620000000001053,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-105267,ORD-505267,SALE,8620000000001317,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-107894,ORD-504892,REFUND,8620000000000942,EUR,matched,engine,-10.83,-10.83,-10.83,0.00
adyen,TXN-104203,ORD-504203,SALE,8620000000000253,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-107901,ORD-505185,REFUND,8620000000001235,EUR,matched,engine,-5.42,-5.42,-5.42,0.00
adyen,TXN-105248,ORD-505248,SALE,8620000000001298,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-105320,ORD-505320,SALE,8620000000001370,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-107973,ORD-507799,SALE,8620000000001791,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-107892,ORD-504840,REFUND,8620000000000890,EUR,matched,engine,-65.02,-65.02,-65.02,0.00
adyen,TXN-104438,ORD-504438,SALE,8620000000000488,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-105483,ORD-505483,SALE,8620000000001533,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104597,ORD-504597,SALE,8620000000000647,EUR,matched,engine,5.41,5.41,5.41,0.00
adyen,TXN-104634,ORD-504634,SALE,8620000000000684,GBP,matched,engine,11.67,11.67,11.67,0.00
adyen,TXN-105478,ORD-505478,SALE,8620000000001528,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-105370,ORD-505370,SALE,8620000000001420,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104824,ORD-504824,SALE,8620000000000874,USD,matched,engine,4.99,4.99,4.99,0.00
adyen,TXN-105372,ORD-505372,SALE,8620000000001422,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104899,ORD-504899,SALE,8620000000000949,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104408,ORD-504408,SALE,8620000000000458,EUR,matched,engine,5.41,5.41,5.41,0.00
adyen,TXN-104682,ORD-504682,SALE,8620000000000732,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104823,ORD-504823,SALE,8620000000000873,GBP,matched,engine,11.67,11.67,11.67,0.00
adyen,TXN-104119,ORD-504119,SALE,8620000000000169,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104446,ORD-504446,SALE,8620000000000496,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-105015,ORD-505015,SALE,8620000000001065,GBP,matched,engine,11.67,11.67,11.67,0.00
adyen,TXN-104009,ORD-504009,SALE,8620000000000059,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105459,ORD-505459,SALE,8620000000001509,EUR,matched,engine,10.83,10.83,10.83,0.00
adyen,TXN-104026,ORD-504026,SALE,8620000000000076,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-104850,ORD-504850,SALE,8620000000000900,EUR,matched,engine,64.80,64.80,64.80,0.00
adyen,TXN-104383,ORD-504383,SALE,8620000000000433,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-105284,ORD-505284,SALE,8620000000001334,GBP,matched,engine,28.50,28.50,28.50,0.00
adyen,TXN-104532,ORD-504532,SALE,8620000000000582,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-104612,ORD-504612,SALE,8620000000000662,EUR,matched,engine,26.99,26.99,26.99,0.00
adyen,TXN-105193,ORD-505193,SALE,8620000000001243,GBP,matched,engine,71.26,71.26,71.26,0.00
adyen,TXN-104948,ORD-504948,SALE,8620000000000998,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-105428,ORD-505428,SALE,8620000000001478,EUR,matched,engine,26.99,26.99,26.99,0.00
adyen,TXN-105132,ORD-505132,SALE,8620000000001182,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-105398,ORD-505398,SALE,8620000000001448,EUR,matched,engine,26.99,26.99,26.99,0.00
adyen,TXN-104780,ORD-504780,SALE,8620000000000830,EUR,matched,engine,26.99,26.99,26.99,0.00
adyen,TXN-104458,ORD-504458,SALE,8620000000000508,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-104448,ORD-504448,SALE,8620000000000498,GBP,matched,engine,71.26,71.26,71.26,0.00
adyen,TXN-104626,ORD-504626,SALE,8620000000000676,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105274,ORD-505274,SALE,8620000000001324,GBP,matched,engine,11.65,11.65,11.65,0.00
adyen,TXN-105414,ORD-505414,SALE,8620000000001464,EUR,matched,engine,26.99,26.99,26.99,0.00
adyen,TXN-105308,ORD-505308,SALE,8620000000001358,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-104695,ORD-504695,SALE,8620000000000745,EUR,matched,engine,5.39,5.39,5.39,0.00
adyen,TXN-105073,ORD-505073,SALE,8620000000001123,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-104127,ORD-504127,SALE,8620000000000177,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104996,ORD-504996,SALE,8620000000001046,GBP,matched,engine,11.65,11.65,11.65,0.00
adyen,TXN-104422,ORD-504422,SALE,8620000000000472,USD,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-105199,ORD-505199,SALE,8620000000001249,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104962,ORD-504962,SALE,8620000000001012,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-104267,ORD-504267,SALE,8620000000000317,EUR,matched,engine,64.80,64.80,64.80,0.00
adyen,TXN-104251,ORD-504251,SALE,8620000000000301,EUR,matched_declined,engine,0.00,0.00,0.00,0.00
adyen,TXN-104656,ORD-504656,SALE,8620000000000706,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-105495,ORD-505495,SALE,8620000000001545,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104420,ORD-504420,SALE,8620000000000470,GBP,matched,engine,11.65,11.65,11.65,0.00
adyen,TXN-104031,ORD-504031,SALE,8620000000000081,USD,matched,engine,59.99,59.99,59.99,0.00
adyen,TXN-104038,ORD-504038,SALE,8620000000000088,EUR,matched,engine,5.39,5.39,5.39,0.00
adyen,TXN-104711,ORD-504711,SALE,8620000000000761,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-104558,ORD-504558,SALE,8620000000000608,EUR,matched,engine,26.99,26.99,26.99,0.00
adyen,TXN-104698,ORD-504698,SALE,8620000000000748,EUR,matched,engine,10.79,10.79,10.79,0.00
adyen,TXN-104826,ORD-504826,SALE,8620000000000876,GBP,matched,engine,11.65,11.65,11.65,0.00
adyen,TXN-105456,ORD-505456,SALE,8620000000001506,USD,matched,engine,24.99,24.99,24.99,0.00
adyen,TXN-105181,ORD-505181,SALE,8620000000001231,GBP,matched,engine,28.50,28.50,28.50,0.00
adyen,TXN-104623,ORD-504623,SALE,8620000000000673,USD,matched,engine,9.99,9.99,9.99,0.00
adyen,TXN-104087,ORD-504087,SALE,8620000000000137,EUR,matched,engine,10.79,10.79,10.79,0.00
